nVfmldj6ZVzO8b1UcKJzUw,nan,1.4142135623730951,1.4142135623730951
IBFiPvk6U-q8Q7unoSvPEg,nan,nan,nan
dxlzYJsWXF4vuFwOggwouw,nan,nan,nan
hSDQkBX5PxaNMnkwyvW48w,0.0,3.0,3.0
zFCw8uszWpKY7qRlrI0KAw,nan,nan,nan
_uqCnlntJDUv2l7rfPgIYg,2.449489742783178,3.0,3.0
Vuani1dSMfMpci4aa4cqqQ,nan,nan,nan
OaQA6cyD7S-DdKqT7N14rw,2.23606797749979,2.23606797749979,0.0
baqhTsL5DpfKLd4PLf07jA,2.0,2.23606797749979,2.23606797749979
kxrVXy5z29CQEjXQ-yFRIA,nan,nan,nan
Oz0DkbtYMUjsqHE4nk6rYg,1.4142135623730951,2.0,2.0
GlvF3HQ-ANfIaZMS_Z3T3A,nan,nan,nan
6--9sGYj4t8Knt5BBiZvpw,2.449489742783178,2.449489742783178,2.449489742783178
K-zs5IMIxrwqsKkaCcoSbg,nan,nan,nan
9_O_G4PXYXAtQEu8HPreOA,nan,nan,nan
4TH_mDQOHr28bQ1QEVJYfw,nan,nan,nan
un5LELsWFeTx8-B8hcArRg,nan,nan,nan
ML5PRvWOYVDC-jhkUcIT7A,0.0,1.4142135623730951,1.4142135623730951
-lh59ko3dxChBSZ9U7LfUw,nan,nan,nan
D-Io5xFiS7zIooa69Ii7kw,nan,nan,nan
0iDnPU81MCoZ09YsX6vLfw,nan,nan,nan
bz5maMti7fZWBpbFU3fx-w,nan,nan,nan
RWADBMrJksuMcaEBlCOgcQ,2.0,2.0,1.4142135623730951
Po6gGHh9OQVsdgBVPxTnzg,nan,2.449489742783178,2.449489742783178
RnLS1sMFVy1-j_pK1tmQig,nan,nan,nan
-UbIGZz0OVYbWBCHOJul5w,nan,nan,nan
uS-FDv0uoBLAamfdHUlejQ,nan,nan,nan
cB7RKSPksNs7j4x7tHTkIQ,nan,nan,nan
pRRiH2PvzuXFI0EAYp08bQ,nan,nan,nan
wpRYZwLuL11YsNZJBA3uXQ,nan,nan,nan
nZ4Cj6aZjVFtdas14eUQJg,nan,nan,nan
Rgotw__KGEAZSArRmXVK_w,nan,nan,nan
ZF76n-zE23zkSkRcF1qAjQ,2.23606797749979,1.4142135623730951,1.4142135623730951
MZ4kYuk3AWf5HfmkkvcFDw,nan,nan,nan
A4WrL2qv3hu_8aEo6TKpbg,nan,nan,nan
5YL6Fwih9ZgOZgLf_aw15g,1.0,1.7320508075688772,1.7320508075688772
CvNbHrE3UZzpLp5z_yUtJg,nan,nan,nan
jeokFgURb-_Yo_McZFBS0Q,nan,nan,nan
UdBgCRXFx6YIZpQFg7hLkw,nan,nan,nan
bu0NV1NzzNKN3ff4GHZerg,nan,nan,nan
LU8SYDEo1gp1Cq2_2ZHiDg,1.4142135623730951,1.4142135623730951,0.0
kDgZQVtQSyGfsoygtNBf7A,nan,nan,nan
vetI1F4btXdQAe5G2A2ciA,2.0,1.0,1.0
PS80V0SCQiTtyt_hVuIsyA,2.449489742783178,2.449489742783178,2.0
5mvqXhKe-0EQdst5gpz5tg,nan,nan,nan
iQI6XEdgRHOEL5vK4nDPbg,nan,nan,nan
gzpfljP4vcIf3UbLK9hEHg,1.4142135623730951,1.7320508075688772,1.7320508075688772
6HNlAJwJXIxqa5twCKLTHQ,nan,nan,nan
hBuuncihxFGgvZRhWG12jg,nan,nan,nan
d-w3jORkifYNBDZDlXu2MQ,nan,nan,nan
ADxsiuas9A2egzlHOa2g9w,2.449489742783178,1.0,1.0
6d6onfNEqVAe3NmSyOOMiQ,nan,nan,nan
hDhX63HdUlGNl3DBeT1msg,nan,nan,nan
I6YARR1VloAua-buFULo1Q,1.4142135623730951,1.4142135623730951,2.0
MUo7TLgR7sy1ob0MvxyPHQ,nan,nan,nan
VCoBNwAUSvo0Sz2ORszOOw,nan,nan,nan
BUf3pvoOE3FhgS1RsxnbKw,nan,nan,nan
a1fVWDE5F7GYdZI4W4bPsA,0.0,1.0,1.0
ULbIDb-CY6Lw_3HjH7G7-A,nan,nan,nan
CPVt6wur8qyArFkvR82b0g,nan,nan,nan
lzKCLMP9_j71myqM00yCFw,nan,nan,nan
WZW7yVpnk-qswZxoozHqbQ,nan,nan,nan
a7_njQJ1w_oV3v401xzXbg,nan,nan,nan
IdiAouVfWeoHUIL7wuW3Og,nan,nan,nan
_CK38UEQVrUzyRXR4ixl3w,nan,nan,nan
R6OtK11hYxwE0gA17Sxd0Q,1.0,1.4142135623730951,1.4142135623730951
Mc9IienzWozMmuFdmUyR9A,nan,nan,nan
AZs18moR9Cnw6-gBV6lDjg,nan,nan,nan
W03tf6JYCQt0Py_AGhXnxA,nan,nan,nan
NNP3uzjy1EXcvegkcBL0eg,nan,nan,nan
qbeaKbFjK9OL6suc9MsmuQ,nan,nan,nan
Ed20T0T3jkAqVBBiyXju6A,0.0,0.0,0.0
PUIx_8-stu7eMVBLINHSxw,nan,nan,nan
VdiFbdE5sZKcdO4YzW33fw,nan,nan,nan
P_eOoX6zMROHM7H5RUrlaA,nan,nan,nan
YqhdE2whlD49wosFNZIrIA,nan,nan,nan
8RcOuoC2eoI92LIbOkeAoQ,nan,nan,nan
ymkle5BcpsIax8FY4GYavg,nan,nan,nan
yypsh6UtuANdG0TO9ZrXEQ,1.7320508075688772,1.7320508075688772,2.0
fRLeDaDyOLZU2ByBW_pR3g,nan,nan,nan
b1BqeZPksx7rUi6StZTJTw,0.0,0.0,0.0
A4YezivT1kw2wF0TGJgKlw,nan,nan,nan
P2y9rb8QSP_8KRk01f88Rw,nan,nan,nan
L_sg_MmpNHFdDW-ZR_vJtw,nan,nan,nan
O_zZTrwHyYCVrSlulHAR2w,nan,nan,nan
bgyd16stk52BoYpHN-DaTA,nan,nan,nan
DDilebtXkQEYIRU4uK5HOA,1.7320508075688772,1.7320508075688772,1.7320508075688772
XX2jjPBC2SRRwRMRodPuGg,nan,nan,nan
MCXq8HkhnaYSxUFxtu7v7A,nan,nan,nan
-m0KTRk0c901-4b-BN34Gg,nan,nan,nan
0EwPOQQOFkmkRV07zyUFWw,1.4142135623730951,2.449489742783178,2.449489742783178
w7jWXEucAo9KyieNil1W_w,nan,nan,nan
I9ijgJ3BZGTjDGN13G2DtQ,nan,nan,nan
YLTnP_xLGeEzTds8ElA30A,nan,nan,nan
tRGInz-josTIajverhzy6g,nan,nan,nan
V87onfMVNPB3AVERGiRyww,nan,nan,nan
pAqJ2BZDAb9jWRUh6ISgxg,nan,nan,nan
h8Ot4eJDBepjl3fn9IqAbg,nan,nan,nan
eBrq47XD7mnZ6p6PxZzcxw,1.0,2.8284271247461903,2.8284271247461903
f92md2NWsZTEUjI7Fr3tHw,0.0,1.4142135623730951,1.4142135623730951
idDhlLmc_y6FLDTkQ2WNZA,nan,nan,nan
L2F_01wGFCePcfAIxI2vMw,nan,nan,nan
OormSR3GbLSsnmEeIhNBJg,1.4142135623730951,1.0,1.0
kSvzWlp67jCwH6n4vmy7IQ,nan,nan,nan
X9F7DSi5eaXZiZdotfLjoQ,nan,nan,nan
bQt6kIy_PycMJWqZJDTefg,nan,nan,nan
BStaQt3xY5kQDC53c9R6fA,nan,nan,nan
5hSw3D9Xc0Km8FgANFRqDA,nan,nan,nan
-srIfyUbANEl_1OwGpPchw,nan,nan,nan
87Xop2DM6AyQ1HMSee7nDQ,nan,nan,nan
akWecIUDk8zBcM2OTdD9Rw,nan,nan,nan
LA3el9uHyCjn_yj-A1sUcg,nan,nan,nan
JQKKh5ItoBZPwZZew75-CA,1.0,2.0,2.0
Y36f9kT4wsK8a6-BTbPgdw,nan,nan,nan
SeND6MXbxMe3b6msMAQZlw,nan,nan,nan
FwqpfTfXdTHBbOdg3aNElw,0.0,1.4142135623730951,1.4142135623730951
wvOMLT5YPoHmj3UwwFjt-w,nan,nan,nan
ePilZ3GMYOIVzE-LCriU7A,nan,nan,nan
a4tQX5sMAlcxQtkjL6vngg,nan,nan,nan
hQZw4UCqwNZyv5s0Bub27w,nan,nan,nan
3tkch_wtw23f47MUkyubxg,nan,nan,nan
nKn-N9xPRiv0g2JVRk4eaA,nan,nan,nan
8e7yjKlYa23YjLErHfgN3w,nan,1.0,1.0
YU2Oi0THWhOQVMHWQwvSAA,nan,nan,nan
0j8LQ6p-Fv52OpeYNKFM6g,nan,nan,nan
YG3cUsOWSNLD8Dq0u8iGTg,nan,nan,nan
M8ZleqEPZWfxWXxZR0lJ2Q,nan,nan,nan
o1A8TswW-HpdoFXmKt2BCg,nan,nan,nan
q1TUO7NYCoMMaxKbP0xd0Q,nan,nan,nan
Y7F1YeHcID9qAC9NDOmODQ,nan,nan,nan
loeoEW38sALaocEYEndwZQ,nan,nan,nan
-DmqnhW4Omr3YhmnigaqHg,1.4142135623730951,2.449489742783178,2.449489742783178
Z6S3HQMrWUXCLSqkq3ZoJg,nan,nan,nan
XcgfSfvILGNkbcEQS1mB5Q,1.4142135623730951,2.23606797749979,2.23606797749979
OYx5TM2WJyFbJ0jOI0ZvPA,nan,nan,nan
9b2IUBKME80wj_GBN1NNdg,nan,nan,nan
fUftLdEke0dUniW42ZynnQ,nan,nan,nan
s00NWQDakNnN29AscixRpQ,0.0,2.23606797749979,2.23606797749979
d9Dy7JoZtFtwMljKegIBUA,nan,nan,nan
1gpgh8ahP-Yf1Z7PH0ek-A,nan,nan,nan
n2UsVjISE1nOow63cm3auQ,nan,nan,nan
UziXaJpRga-OIvgA-zHD9A,nan,nan,nan
bAlMjdkEk4kPtvnB7zfhOg,0.0,3.4641016151377544,3.4641016151377544
qjsFek_FTWCkHdj957QSIg,nan,nan,nan
mlnqX6MzQ0FxUbcVY782ww,1.0,2.23606797749979,2.23606797749979
eg0cwrodeKGLeLIDTSCXoA,nan,3.0,2.0
AJ0FZM6wts1ptSvp3k4Eag,nan,3.0,3.0
Bdpwp9fv6EPy-j0qFblwVA,nan,nan,nan
Ha9hFGuY3J1fhBS_eA3gng,nan,nan,nan
_W2od_YLTYljq9bb-n-1xA,nan,nan,nan
TZatgTt9RyYGlBa7uZTgBg,nan,nan,nan
gkR6PnJdAMltrVgMA2J_MA,0.0,3.1622776601683795,3.1622776601683795
pe9bs8JOlbklItLklRBK6g,nan,nan,nan
Ne2M1OJeraKLh3pfkrOoCQ,nan,nan,nan
Xp5OIJPdNPYYCLlZuxhaLA,nan,nan,nan
yBSBXzYJR7z4OmgjSVrpGg,1.0,1.4142135623730951,1.4142135623730951
ScVaDWK3YdwSGrxUs304cA,nan,nan,nan
ByX2phnKa0zCeygQjtHftA,nan,nan,nan
jkFj3XfFGBOdQI81Hd3z1w,nan,nan,nan
8nElYGsVo8v6zW44boqjnw,nan,nan,nan
iH-LqRK0Yva1PDMB-qvEJA,nan,nan,nan
cWovCSAoy3S_dZoD8ZI8LA,nan,nan,nan
yc-QI1dVIMWvjP9ZadqI9g,nan,nan,nan
8V4Chdrq55WYVvZYGufFVQ,nan,nan,nan
iK4OPqqq5JwtK3kPquMYcw,nan,nan,nan
C5mvRYJoG-qJhts_FWHFqw,nan,nan,nan
ih9UoHnnDXcIrCpbi7o4rg,nan,nan,nan
Q7T-fr9HYn07x9hIC5anNw,nan,nan,nan
Knrl1QsRM7bZXwi8zJOFZA,1.0,1.0,1.0
HzIIEAdbEa5G_Hi6JpT7Bw,nan,nan,nan
G8aYRUDZ5MTWuRCGbple1g,2.0,2.6457513110645907,2.8284271247461903
ejNTrkwpMACB09C1MrCkAQ,nan,nan,nan
NiDkJtlRzERvpQqHBreJnA,2.449489742783178,1.4142135623730951,1.4142135623730951
xZfssbFXzM3-sGQPj44R5w,nan,nan,nan
--xdSgqUJmcvJot-3OIq0g,nan,nan,nan
sntJQl_yaueOvYYrnaGwBg,nan,nan,nan
lJOEP1UyLKjQcXt2LMPJ-w,nan,nan,nan
1nlvdyKsu_nKF4oAF3sFJQ,nan,3.1622776601683795,3.1622776601683795
ECyR0F7ABKQFrckAjASiVA,nan,nan,nan
Nk1Lqs8bJDvth5h5c4YSkw,1.4142135623730951,0.0,0.0
HpKwFDZw5BaWHat_4g-ufA,nan,nan,nan
koTAYsbgOSUG7w720BLQhg,1.0,2.8284271247461903,2.8284271247461903
7alcVuGYHc9rwmFcVIxivQ,nan,nan,nan
jxpavrW-66I3Obpstl8qYA,nan,nan,nan
2D4JIwMyVnQT4o4IgRo0Ow,2.449489742783178,3.1622776601683795,3.1622776601683795
yDVohW6HN8SotRQEXkNchA,nan,nan,nan
MJDqZeoLGBy5QhY0PaEqAQ,nan,nan,nan
G7hvNCuawT12NLd9YxeU5w,nan,nan,nan
Pf9QGRFMJLpPqhsrVIB6NA,nan,nan,nan
iIwgu_giTaN7KoGaekOrXQ,nan,nan,nan
oKh_N0Yaeojg6GOSsJNmJg,nan,nan,nan
9TDR4CfCiVenvO48f3yFEA,nan,nan,nan
lcOOe1LZJM_NZwBWLpURyA,nan,nan,nan
uJXCIKMMNA8Y2vKsfIMdmg,nan,nan,nan
p4v2zO7uNY_osk_hcB0Y1g,nan,nan,nan
BjK6T6F0QSDLcYYdvFDeow,nan,nan,nan
02NOWC1GKzf75MfdVuerxA,nan,nan,nan
3lPxC1ZS37bUJQmtZ95R2A,2.23606797749979,3.0,3.0
mZ4hWZmDxhqYOOJwfkHbzQ,nan,nan,nan
BQHnkS4aRsrfQEk3zzJlKw,nan,nan,nan
O6az2mLOERakXlPdfUF0BA,1.4142135623730951,2.23606797749979,1.4142135623730951
zM9HDpqXStLy0H__Z-D7SA,2.0,2.6457513110645907,2.6457513110645907
LHVZwE-Y7mCYn9hj4__1-g,nan,nan,nan
7nGxhiah9-T7WpL2M4rwzw,nan,nan,nan
tKQkCZibMN6_H1JHKE11uQ,nan,nan,nan
vr_r25MfHCPsPWWnLn9Xag,nan,nan,nan
qWFp6pYEnH2H5mPm87n_dA,nan,nan,nan
vqmxesrfiZkyC-44e9Qpxg,nan,nan,nan
G3IpPdLaAilGjif5eIqq7A,nan,nan,nan
DhqjO8vmuS30IR8kL-Q6YQ,nan,nan,nan
1hE_o6BdPnl7GA9372srhw,nan,nan,nan
wxTP-sMCrwjSh50k6cMZaA,nan,nan,nan
eW_AFNvQeBueMEZY5gMwGw,nan,nan,nan
LoMHxOhcWlbqtGmakITjJg,nan,nan,nan
M6dGPVkU0V5J24SYfWqHRQ,nan,nan,nan
tlRlav44WJDyTolLBA946w,nan,nan,nan
nwBFxEmRtzoj8vstxfcfhg,nan,nan,nan
zRBAHuB2HzZccoVEsEuiBw,nan,nan,nan
MJxlQI8LaQRk2IrpWUJ9Xw,nan,nan,nan
JNPMZpiPnF8i4gbH3I64Bg,nan,nan,nan
4Ef0QJ_YbPsk-qj4icuRaA,nan,nan,nan
Q9mwa5YZO3Rp0Z4KiEwImg,0.0,2.8284271247461903,2.8284271247461903
eKUGKQRE-Ywi5dY55_zChg,nan,nan,nan
3CqY_G7N7wCY4ZwtUsd16g,0.0,1.4142135623730951,1.4142135623730951
SQ4BN50GDUN3CWnWQt2o5A,nan,nan,nan
vSoG0mmVNYC-abhSMpsgXQ,nan,nan,nan
CZnU-N3otcuN1n2I3cjV0A,nan,1.4142135623730951,1.4142135623730951
4VgKCz4YI01xcG3gM934kA,nan,nan,nan
iEzdX4tnhld9nKOkEnm3lg,nan,nan,nan
dfw6f-DKDXtz2Ds1j_CozQ,nan,nan,nan
l-CyNDYEix3G7YyUVkALwQ,nan,nan,nan
upVosd-Fffm6PMYlMCnjAQ,nan,nan,nan
hqs-Fc5KfsN9LvKtdJYT4g,nan,nan,nan
F5wpOfvj-Vw5_gpjBank2g,nan,nan,nan
n4Xrwlwh2gj6qgUDAcDZCA,nan,nan,nan
Hw12BVi2ZQwN_PvlfxYb1A,nan,nan,nan
n2Lu_AKAoHLi8pFD9e2QtQ,1.4142135623730951,3.0,3.0
en-5akDAS4JYSqHFjM0NWA,nan,nan,nan
0UVGY7DhlJmtH_7yfHd3NQ,nan,nan,nan
Xw2WtfY3-LLOF09mQWg8TQ,nan,nan,nan
SfrxTZEIQDn_dHxh-U3g0Q,nan,nan,nan
QXhhItZUFcK068mrAEAT1Q,nan,nan,nan
O0Imr2yJR25RGWvd9-dH2w,1.0,3.0,3.0
QknENvdPLYXUtK1tH65xjw,nan,nan,nan
si6i0f7V7IvqVoftnXGRdw,nan,nan,nan
fQl9-OzXtisnX9l9P6A2bQ,2.23606797749979,3.4641016151377544,4.0
6azxVpFmxhgOXZbaNmURFA,nan,nan,nan
-LJ_yYdHOkzPQHjhqirNxw,nan,nan,nan
wLJpKco73wTrvue3EcTDJA,nan,nan,nan
yQuD5vLeYbJBP77FfeD7ug,nan,nan,nan
bHLcgm8mxHW5VIOS4U7Ysw,nan,nan,nan
lJUhUMe2K-wS-YmXZfUpLA,nan,nan,nan
FMjtnBwAm86UQXo7Qs7LTw,nan,nan,nan
ed9eUaL7a0pWpbbpbgGosA,1.4142135623730951,3.0,3.0
3FFjZg2Klrp8ORbCNOYQWA,0.0,3.0,3.0
lv7tJFoGypzhbfHr7wqeWw,nan,nan,nan
aHkN15XSGeDqkM85voZG3Q,nan,nan,nan
_XD6o_t8I4f32-tyIeZVig,nan,nan,nan
AxgOs-TR1CrOg66E4W37LQ,nan,nan,nan
nszAoOPMwku3iVc56A-58g,1.4142135623730951,1.7320508075688772,1.7320508075688772
bi3AlveL6Rk2WCtdVHwQbw,nan,nan,nan
JFO4M53JgSZAe2fQorBjPg,nan,nan,nan
fJ0LLhAZo9wnWRKa0cENZQ,1.4142135623730951,2.0,2.6457513110645907
5mNKrhj-PzNDwMSvUZQUZA,1.4142135623730951,1.4142135623730951,1.4142135623730951
EuzFrpHPVsmMUsDdrLfkig,nan,nan,nan
haOBcpxUSURQgfoTI65wRg,nan,nan,nan
YwT5ph0N4brwpx8Jl2LnfA,nan,0.0,0.0
nMMbo120LzRgU2deWdR9AQ,nan,nan,nan
gI8RA31689GM9lUp8GTilg,0.0,2.8284271247461903,2.8284271247461903
T4N6plibxXv3iMpbu-gAEw,nan,nan,nan
Z5jYmzs160eyNBISF3Mb1A,nan,nan,nan
4cJOZbqTjttO-_wzWI8_xA,2.0,2.449489742783178,2.0
TWk6NBKE0-u7moQQ1cN18w,nan,nan,nan
vWriq6V_PAjruqii-iy1nA,0.0,3.0,3.0
WAiGvlPYr5WgeWOXEuhE2Q,0.0,0.0,0.0
zZnfmKnlXdWEsTT3l3QpDQ,1.0,2.0,2.0
lr30p8L68gxnScT9JJSrrg,nan,nan,nan
J3TrLEOYuygO_iQrXcflAA,nan,nan,nan
7TczCcWgTdTFxlEMMSEgJw,nan,nan,nan
bsxetaKl6k7ytDPM3UW1tQ,nan,nan,nan
pYGLjcFd9Y6RzyXHM5SJPg,nan,nan,nan
DL9uhQIXXkRap0wlje7pbg,nan,nan,nan
f7iMfx38YHhW9Vd8BR6DBQ,nan,nan,nan
wo7hkiuW6ghhIX5UM8Y4qQ,nan,nan,nan
U4CKE2t9MZO2cxFOpvaUgQ,nan,nan,nan
ZcxBxWUkABt0VLzN5u_cJw,0.0,2.23606797749979,2.23606797749979
_OdkmjDV-L4w9Z89tmW-EQ,2.6457513110645907,3.605551275463989,3.1622776601683795
34qU_ARI1j2YVNbsC2IrTg,3.1622776601683795,3.1622776601683795,1.0
NPsInh7q5ChLozUtD7EC5w,nan,nan,nan
iTze514l3PhmeD9vslu10g,nan,nan,nan
jm0kgXVEdcQ_tQNzsoNXRw,nan,nan,nan
twnfdtX16WqpEBFxHLzN0A,nan,nan,nan
q_yuAyEI2-z6U5__hn-Aww,nan,nan,nan
zNaZhUgxr_qrWV3uIRL7Fw,0.0,2.0,2.449489742783178
eLN3W9qsluD4SWeBcRgKjA,nan,nan,nan
xT9MCYz0k5JX5pPheZUuKw,1.7320508075688772,2.0,2.0
Z2ZBT5RV8OamtZ2TpV7TWA,nan,nan,nan
1s1J_yyl4Auhf2oi6ge5Iw,1.7320508075688772,2.0,2.23606797749979
ZSZ1veOZs38KUOWRjGyJhA,nan,nan,nan
vdFF-pHiGH8VBBEdoT99xw,nan,nan,nan
s4_fbhX38Bu9XOtkkA4j6Q,nan,nan,nan
T-td7PnA-TK9WYXCZWz2pw,nan,nan,nan
kNOa1uYcba620JzlAELPig,nan,nan,nan
HR2TMZOCWCrOKCG5EYbCGQ,nan,nan,nan
0hMC8tPtc_K_ACAj7pss_Q,0.0,1.7320508075688772,1.4142135623730951
NmiIVFuFHPEqeWe_3RRnXQ,nan,nan,nan
o0vxBOEas5b0VEf3K_uPyg,nan,nan,nan
NKaj0dho9CJp951k2HjGDg,nan,nan,nan
mbp_UmBlhCeJXAqxoK6foA,nan,nan,nan
G_71zMBrbgoLbAYB84TUJQ,nan,nan,nan
TGwdiGOPdwcVTDyReY5k8A,nan,nan,nan
dsjev_ORyE8-rSScFOoAvw,nan,1.0,1.0
KJOCEOKItgpBBr03EjZ3wg,nan,nan,nan
k1tgHKwYkRTUlO-Aheasng,nan,nan,nan
8BXDCADOuixG2fkLQZc1Pw,nan,nan,nan
74If2H3eRhuJ646WT4EULw,nan,nan,nan
sZs_fhv8cNTvvy4JzVW8uQ,1.7320508075688772,1.7320508075688772,1.7320508075688772
jROWiJ1PhZdYUTBpcgWdiQ,nan,nan,nan
Rf1wPSoNAFq7zoY0FNP-3w,nan,nan,nan
GaesLVO2sg0nUC_wz8zQ2Q,nan,nan,nan
dhQ2zd3PZJ3t2_8Ub8-xzw,nan,nan,nan
fj9tvk-jpBHV5CDFlasI1Q,nan,nan,nan
y8GE1YAEtZLKpI7Kv_t1jA,nan,nan,nan
lhkQH7pDgAeRxMrJve-z5A,nan,nan,nan
tFIWPu7TB4DkuIIdA3oY9Q,nan,nan,nan
rgHK4_IdibIrF990TTRoIQ,1.4142135623730951,2.449489742783178,2.449489742783178
28UN3Q9ieMfamraOt3ayYQ,nan,nan,nan
5gbkhlWANGVzQYi_0m3vOQ,2.449489742783178,2.449489742783178,2.6457513110645907
26dMuZ5VHJbTdQ99VJOZLw,nan,nan,nan
lNOxSDSYHdzhKIEbD4iDzg,nan,nan,nan
NbwxzbxcTzx9KjOroh37VA,3.0,3.0,3.0
2UlFVgmo5uqqMYPFxUg50g,0.0,1.4142135623730951,1.4142135623730951
SbtaLPew4Je9TB9yCHnWQw,nan,nan,nan
qdXf1cqSeCqPBT0lUlOGvg,nan,nan,nan
qN_SaC0SQTjGicmm_nunxg,nan,nan,nan
